index,easting,northing,vs30,uncertainty,source
12993,1.57507e+06,5.1832085e+06,195.21309,0.5,cpt
12994,1.765991e+06,5.917372e+06,184.59996,0.5,cpt
12995,1.766137e+06,5.917196e+06,158.66872,0.5,cpt
12996,1.766291e+06,5.917108e+06,170.03043,0.5,cpt
12997,1.5711328e+06,5.185328e+06,149.19812,0.5,cpt
12998,1.575221e+06,5.184347e+06,228.86685,0.5,cpt
12999,1.5735775e+06,5.1780255e+06,160.4702,0.5,cpt
13000,1.767061e+06,5.917916e+06,168.19162,0.5,cpt
13001,1.767205e+06,5.917639e+06,188.59335,0.5,cpt
13002,1.765852e+06,5.916618e+06,195.27623,0.5,cpt
13003,1.5699586e+06,5.1810035e+06,148.00514,0.5,cpt
13004,1.5748768e+06,5.182828e+06,156.02559,0.5,cpt
13006,1.5709059e+06,5.179373e+06,153.43095,0.5,cpt
13007,1.575259e+06,5.184293e+06,216.07552,0.5,cpt
13008,1.5757824e+06,5.1823265e+06,172.09674,0.5,cpt
13009,1.5707614e+06,5.1811075e+06,158.33884,0.5,cpt
13010,1.5673944e+06,5.1803965e+06,237.93777,0.5,cpt
13011,1.5586276e+06,5.169587e+06,186.91452,0.5,cpt
13012,1.5701951e+06,5.1809435e+06,181.31612,0.5,cpt
13013,1.5728565e+06,5.2001705e+06,181.80437,0.5,cpt
13014,1.5767332e+06,5.183221e+06,196.80687,0.5,cpt
13015,1.57506e+06,5.1832215e+06,188.4649,0.5,cpt
13016,1.5738394e+06,5.178651e+06,161.90855,0.5,cpt
13017,1.773394e+06,5.898402e+06,100.60042,0.5,cpt
13018,1.5758501e+06,5.201443e+06,189.75891,0.5,cpt
13019,1.7440165e+06,5.927027e+06,125.441925,0.5,cpt
13021,1.876507e+06,5.816907e+06,136.40862,0.5,cpt
13022,1.8766408e+06,5.816946e+06,148.32042,0.5,cpt
13023,1.5662311e+06,5.1735805e+06,167.7746,0.5,cpt
13024,1.5661811e+06,5.1739805e+06,172.03989,0.5,cpt
13025,1.5651538e+06,5.1653925e+06,171.5969,0.5,cpt
13026,1.5697619e+06,5.183546e+06,167.65762,0.5,cpt
13027,1.5747909e+06,5.1826365e+06,188.51111,0.5,cpt
13028,1.5768171e+06,5.183208e+06,190.36961,0.5,cpt
13029,1.5707191e+06,5.1817785e+06,183.27747,0.5,cpt
13030,1.5665459e+06,5.173845e+06,162.85858,0.5,cpt
13031,1.5669338e+06,5.174025e+06,166.0333,0.5,cpt
13032,1.5725275e+06,5.181852e+06,190.79958,0.5,cpt
13033,1.568273e+06,5.181199e+06,196.95348,0.5,cpt
13034,1.5683349e+06,5.181565e+06,259.67896,0.5,cpt
13035,1.567444e+06,5.1773195e+06,177.77489,0.5,cpt
13036,1.572541e+06,5.182686e+06,234.90991,0.5,cpt
13037,1.56602e+06,5.1731925e+06,164.97485,0.5,cpt
13038,1.889602e+06,5.738728e+06,180.70529,0.5,cpt
13039,1.5797035e+06,5.1780785e+06,199.97667,0.5,cpt
13040,1.56554e+06,5.1799675e+06,144.46405,0.5,cpt
13042,1.571079e+06,5.180675e+06,190.42484,0.5,cpt
13043,1.684517e+06,5.401678e+06,165.63303,0.5,cpt
13044,1.570729e+06,5.178449e+06,163.51761,0.5,cpt
13045,1.76569e+06,5.917372e+06,203.56212,0.5,cpt
13046,1.5762745e+06,5.1770755e+06,189.73123,0.5,cpt
13047,1.680448e+06,5.402748e+06,218.6117,0.5,cpt
13048,1.6804899e+06,5.40259e+06,163.2653,0.5,cpt
13049,1.5703276e+06,5.1813115e+06,197.85513,0.5,cpt
13050,1.5646054e+06,5.17364e+06,140.99188,0.5,cpt
13051,1.7595192e+06,5.435987e+06,159.64671,0.5,cpt
13052,1.7595042e+06,5.435936e+06,206.61652,0.5,cpt
13053,1.7595576e+06,5.435918e+06,254.5383,0.5,cpt
13054,1.7595594e+06,5.435962e+06,172.7139,0.5,cpt
13055,1.759895e+06,5.446775e+06,212.89787,0.5,cpt
13056,1.9368675e+06,5.6230435e+06,210.72412,0.5,cpt
13057,1.8108551e+06,5.8071295e+06,150.68771,0.5,cpt
13058,1.571156e+06,5.179648e+06,169.84866,0.5,cpt
13059,1.6819399e+06,5.4036575e+06,190.31151,0.5,cpt
13060,1.571672e+06,5.179524e+06,169.18423,0.5,cpt
13061,1.569215e+06,5.188349e+06,215.48253,0.5,cpt
13062,1.5721835e+06,5.181886e+06,161.77814,0.5,cpt
13063,1.5748835e+06,5.1813285e+06,161.94612,0.5,cpt
13064,1.5688922e+06,5.1838205e+06,140.6971,0.5,cpt
13065,1.5746066e+06,5.1812155e+06,169.67891,0.5,cpt
13066,1.5663418e+06,5.1741065e+06,162.28976,0.5,cpt
13067,1.575199e+06,5.184274e+06,165.9229,0.5,cpt
13068,1.5718276e+06,5.1818055e+06,160.83215,0.5,cpt
13069,1.569156e+06,5.182782e+06,91.4946,0.5,cpt
13070,1.5733504e+06,5.1797995e+06,197.46562,0.5,cpt
13071,1.5727669e+06,5.177677e+06,165.54738,0.5,cpt
13072,1.5746611e+06,5.181013e+06,170.29222,0.5,cpt
13073,1.5763621e+06,5.1855945e+06,198.76167,0.5,cpt
13074,1.565692e+06,5.17305e+06,144.5657,0.5,cpt
13075,1.5633432e+06,5.1654915e+06,166.77266,0.5,cpt
13076,1.569262e+06,5.183216e+06,141.36835,0.5,cpt
13077,1.3822531e+06,4.9074115e+06,140.23874,0.5,cpt
13078,1.568061e+06,5.181701e+06,243.5408,0.5,cpt
13079,1.5650186e+06,5.1777285e+06,191.34149,0.5,cpt
13080,1.85782e+06,5.4467495e+06,243.58844,0.5,cpt
13081,1.578974e+06,5.176803e+06,184.14346,0.5,cpt
13082,1.8936601e+06,5.8203695e+06,151.66266,0.5,cpt
13083,1.5656534e+06,5.172982e+06,153.38747,0.5,cpt
13084,1.5659028e+06,5.174323e+06,260.51102,0.5,cpt
13085,1.5660651e+06,5.1740985e+06,166.84134,0.5,cpt
13086,1.5662851e+06,5.17416e+06,158.00317,0.5,cpt
13087,1.570838e+06,5.175847e+06,128.05557,0.5,cpt
13088,1.5659095e+06,5.1759975e+06,189.14894,0.5,cpt
13090,1.5749416e+06,5.1783295e+06,168.43895,0.5,cpt
13091,1.5752671e+06,5.1813485e+06,175.36781,0.5,cpt
13092,1.5711705e+06,5.1803275e+06,157.08066,0.5,cpt
13093,1.5739644e+06,5.1772155e+06,163.27702,0.5,cpt
13094,1.5770081e+06,5.207291e+06,218.42992,0.5,cpt
13095,1.5767621e+06,5.185418e+06,167.71509,0.5,cpt
13096,1.5718201e+06,5.1825185e+06,157.75569,0.5,cpt
13097,1.576382e+06,5.1859585e+06,181.46455,0.5,cpt
13098,1.5723399e+06,5.183375e+06,211.0864,0.5,cpt
13099,1.5752818e+06,5.176712e+06,190.0202,0.5,cpt
13101,1.5647892e+06,5.173948e+06,153.31032,0.5,cpt
13102,1.5738868e+06,5.180098e+06,206.18831,0.5,cpt
13103,1.5661316e+06,5.1735295e+06,145.9349,0.5,cpt
13104,1.866402e+06,5.827393e+06,153.47537,0.5,cpt
13105,1.5787341e+06,5.180288e+06,205.63658,0.5,cpt
13106,1.797944e+06,5.825151e+06,174.71939,0.5,cpt
13107,1.798478e+06,5.824599e+06,191.89583,0.5,cpt
13108,1.803207e+06,5.819913e+06,153.92226,0.5,cpt
13109,1.804276e+06,5.818107e+06,132.07071,0.5,cpt
13110,1.806176e+06,5.811957e+06,164.82051,0.5,cpt
13111,1.806262e+06,5.81259e+06,144.00966,0.5,cpt
13112,1.806163e+06,5.814864e+06,150.99298,0.5,cpt
13113,1.793054e+06,5.8384e+06,197.15627,0.5,cpt
13114,1.8790048e+06,5.821207e+06,122.99103,0.5,cpt
13115,1.8793945e+06,5.820036e+06,129.71823,0.5,cpt
13116,1.8795805e+06,5.819877e+06,141.1277,0.5,cpt
13117,1.8795711e+06,5.81964e+06,124.97532,0.5,cpt
13118,1.8796192e+06,5.8199155e+06,125.93494,0.5,cpt
13119,1.8794459e+06,5.8198545e+06,167.71489,0.5,cpt
13120,1.8842419e+06,5.825076e+06,140.23676,0.5,cpt
13121,1.8841755e+06,5.8252275e+06,177.15575,0.5,cpt
13122,1.8844192e+06,5.824563e+06,123.66204,0.5,cpt
13123,1.8840784e+06,5.824405e+06,139.80208,0.5,cpt
13124,1.8841506e+06,5.824558e+06,124.863754,0.5,cpt
13125,1.884247e+06,5.824429e+06,152.9242,0.5,cpt
13126,1.884468e+06,5.8243705e+06,124.17235,0.5,cpt
13127,1.8846284e+06,5.8243705e+06,132.91432,0.5,cpt
13128,1.8844658e+06,5.8244935e+06,145.5709,0.5,cpt
13129,1.884197e+06,5.825156e+06,136.89412,0.5,cpt
13130,1.8842972e+06,5.824516e+06,148.893,0.5,cpt
13131,1.8845424e+06,5.824434e+06,147.03914,0.5,cpt
13132,1.8844398e+06,5.8244165e+06,132.23055,0.5,cpt
13133,1.8737076e+06,5.8183665e+06,123.080505,0.5,cpt
13134,1.8734046e+06,5.817221e+06,99.48832,0.5,cpt
13135,1.8735762e+06,5.815976e+06,147.06439,0.5,cpt
13136,1.874279e+06,5.815474e+06,157.04298,0.5,cpt
13137,1.8750299e+06,5.823562e+06,129.73738,0.5,cpt
13138,1.8751879e+06,5.8236265e+06,117.06795,0.5,cpt
13139,1.8846386e+06,5.8243895e+06,177.68097,0.5,cpt
13140,1.886789e+06,5.822939e+06,142.18262,0.5,cpt
13141,1.5761539e+06,5.185473e+06,172.9684,0.5,cpt
13142,1.8890055e+06,5.820993e+06,152.678,0.5,cpt
13143,1.8901729e+06,5.8203285e+06,109.02407,0.5,cpt
13144,1.8914904e+06,5.8200095e+06,121.70163,0.5,cpt
13145,1.8952078e+06,5.8181215e+06,162.35933,0.5,cpt
13146,1.8965266e+06,5.815682e+06,157.44315,0.5,cpt
13147,1.898066e+06,5.813345e+06,156.4321,0.5,cpt
13148,1.8992668e+06,5.8110515e+06,160.0876,0.5,cpt
13149,1.8896099e+06,5.8207745e+06,145.315,0.5,cpt
13150,1.8704482e+06,5.823331e+06,139.06293,0.5,cpt
13151,1.8716349e+06,5.822562e+06,160.4013,0.5,cpt
13152,1.8722209e+06,5.8224895e+06,115.08287,0.5,cpt
13153,1.8728599e+06,5.822168e+06,139.49754,0.5,cpt
13154,1.8739534e+06,5.821445e+06,116.927536,0.5,cpt
13155,1.8745014e+06,5.8213185e+06,109.987526,0.5,cpt
13156,1.8749965e+06,5.8213815e+06,153.04443,0.5,cpt
13157,1.8755016e+06,5.8215785e+06,158.21089,0.5,cpt
13158,1.8759211e+06,5.8214355e+06,85.63296,0.5,cpt
13159,1.573004e+06,5.178949e+06,162.00494,0.5,cpt
13161,1.571049e+06,5.181605e+06,177.0539,0.5,cpt
13162,1.570375e+06,5.181319e+06,180.36519,0.5,cpt
13163,1.5730254e+06,5.177547e+06,152.44489,0.5,cpt
13164,1.5723635e+06,5.177954e+06,190.27304,0.5,cpt
13165,1.5761225e+06,5.182311e+06,207.10336,0.5,cpt
13166,1.5745875e+06,5.18514e+06,194.09106,0.5,cpt
13167,1.5678621e+06,5.1819505e+06,201.54147,0.5,cpt
13168,1.5622479e+06,5.16285e+06,129.21,0.5,cpt
13169,1.570288e+06,5.196502e+06,167.20258,0.5,cpt
13170,1.5707085e+06,5.179629e+06,222.67592,0.5,cpt
13171,1.5665061e+06,5.1731675e+06,208.88539,0.5,cpt
13172,1.5608124e+06,5.163688e+06,155.97542,0.5,cpt
13173,1.571542e+06,5.184821e+06,262.85233,0.5,cpt
13174,1.5749958e+06,5.183947e+06,175.92238,0.5,cpt
13177,1.5787341e+06,5.180288e+06,205.63658,0.5,cpt
13178,1.5743224e+06,5.184995e+06,187.40254,0.5,cpt
13179,1.5644262e+06,5.174509e+06,178.24966,0.5,cpt
13180,1.5728456e+06,5.1782785e+06,159.62517,0.5,cpt
13181,1.8877899e+06,5.77379e+06,149.29927,0.5,cpt
13182,1.567829e+06,5.181693e+06,190.43341,0.5,cpt
13183,1.7488259e+06,5.427613e+06,183.06609,0.5,cpt
13184,1.5706686e+06,5.1795165e+06,238.17372,0.5,cpt
13185,1.5698621e+06,5.179379e+06,152.39473,0.5,cpt
13186,1.5698941e+06,5.179362e+06,162.98697,0.5,cpt
13187,1.5765289e+06,5.183588e+06,177.27101,0.5,cpt
13188,1.571473e+06,5.176642e+06,130.41647,0.5,cpt
13190,1.5722668e+06,5.1826695e+06,178.77763,0.5,cpt
13191,1.5671738e+06,5.186649e+06,231.8535,0.5,cpt
13192,1.566879e+06,5.1865535e+06,195.50433,0.5,cpt
13194,1.575388e+06,5.17901e+06,204.37755,0.5,cpt
13196,1.569661e+06,5.181962e+06,169.3396,0.5,cpt
13197,1.5752331e+06,5.1762955e+06,168.34404,0.5,cpt
13198,1.5764562e+06,5.1860575e+06,200.08391,0.5,cpt
13199,1.797448e+06,5.822744e+06,151.26163,0.5,cpt
13200,1.797362e+06,5.822797e+06,150.47871,0.5,cpt
13201,1.5724218e+06,5.1824185e+06,202.06543,0.5,cpt
13202,1.564205e+06,5.1737345e+06,139.5957,0.5,cpt
13203,1.7499738e+06,5.9405245e+06,178.14964,0.5,cpt
13204,1.5734108e+06,5.1782685e+06,147.48778,0.5,cpt
13205,1.5704631e+06,5.1802185e+06,184.8452,0.5,cpt
13206,1.5704522e+06,5.180163e+06,200.55498,0.5,cpt
13207,1.5747634e+06,5.1810765e+06,197.88203,0.5,cpt
13208,1.5652629e+06,5.1783265e+06,186.08282,0.5,cpt
13209,1.85048e+06,5.807417e+06,177.04346,0.5,cpt
13210,1.5716606e+06,5.1813485e+06,213.43135,0.5,cpt
13211,1.5697432e+06,5.1788725e+06,150.66559,0.5,cpt
13212,1.5683266e+06,5.180498e+06,269.5861,0.5,cpt
13213,1.2642202e+06,4.9706815e+06,207.7251,0.5,cpt
13214,1.2646182e+06,4.970314e+06,186.0408,0.5,cpt
13215,1.2642345e+06,4.970388e+06,223.06535,0.5,cpt
13216,1.88074e+06,5.7801775e+06,143.08438,0.5,cpt
13217,1.8809306e+06,5.7801725e+06,115.32733,0.5,cpt
13218,1.880719e+06,5.780089e+06,140.67497,0.5,cpt
13219,1.8806528e+06,5.7801855e+06,132.37102,0.5,cpt
13220,1.8807391e+06,5.7802055e+06,158.16219,0.5,cpt
13221,1.8808962e+06,5.780277e+06,129.92146,0.5,cpt
13222,1.8910848e+06,5.821153e+06,176.7782,0.5,cpt
13223,1.8910162e+06,5.8210055e+06,200.71407,0.5,cpt
13224,1.890988e+06,5.821001e+06,190.575,0.5,cpt
13225,1.5732069e+06,5.1810165e+06,211.36322,0.5,cpt
13226,1.8877709e+06,5.773974e+06,167.86899,0.5,cpt
13227,1.8876154e+06,5.773914e+06,123.43563,0.5,cpt
13228,1.8876309e+06,5.773959e+06,139.46443,0.5,cpt
13229,1.8878482e+06,5.774079e+06,131.3106,0.5,cpt
13230,1.8876246e+06,5.773789e+06,122.373085,0.5,cpt
13231,1.8878431e+06,5.7739055e+06,119.35492,0.5,cpt
13232,1.8877162e+06,5.7738375e+06,149.90878,0.5,cpt
13233,1.8875708e+06,5.77385e+06,173.56783,0.5,cpt
13234,1.8993176e+06,5.8109225e+06,164.42632,0.5,cpt
13235,1.5756088e+06,5.190918e+06,216.71506,0.5,cpt
13236,1.8985086e+06,5.8126495e+06,156.1348,0.5,cpt
13237,1.8904419e+06,5.8202065e+06,120.76093,0.5,cpt
13238,1.8869031e+06,5.8228225e+06,118.96461,0.5,cpt
13239,1.8885556e+06,5.821371e+06,102.524506,0.5,cpt
13240,1.8979218e+06,5.8135795e+06,114.01669,0.5,cpt
13241,1.8981522e+06,5.813131e+06,160.18011,0.5,cpt
13242,1.8859711e+06,5.8235665e+06,134.21924,0.5,cpt
13243,1.8914998e+06,5.820204e+06,127.902084,0.5,cpt
13244,1.8954672e+06,5.81748e+06,137.65114,0.5,cpt
13245,1.8956889e+06,5.816997e+06,118.76527,0.5,cpt
13246,1.8991489e+06,5.811313e+06,149.44702,0.5,cpt
13247,1.8859456e+06,5.8235305e+06,133.35835,0.5,cpt
13248,1.885961e+06,5.8234895e+06,205.44743,0.5,cpt
13249,1.8895311e+06,5.8206455e+06,110.24843,0.5,cpt
13250,1.8896421e+06,5.8206025e+06,134.7524,0.5,cpt
13251,1.8916822e+06,5.82008e+06,130.17162,0.5,cpt
13252,1.889405e+06,5.820759e+06,89.259285,0.5,cpt
13253,1.8884189e+06,5.821541e+06,107.29596,0.5,cpt
13254,1.8887461e+06,5.8212055e+06,134.35307,0.5,cpt
13255,1.811206e+06,5.80668e+06,173.76405,0.5,cpt
13256,1.811661e+06,5.806104e+06,155.56725,0.5,cpt
13257,1.81455e+06,5.8060505e+06,181.32407,0.5,cpt
13258,1.814528e+06,5.805988e+06,178.27345,0.5,cpt
13259,1.817401e+06,5.8060245e+06,170.14676,0.5,cpt
13260,1.816004e+06,5.806106e+06,159.61433,0.5,cpt
13261,1.8174101e+06,5.8059315e+06,154.71306,0.5,cpt
13262,1.817537e+06,5.805938e+06,155.94379,0.5,cpt
13263,1.819312e+06,5.803908e+06,201.8582,0.5,cpt
13264,1.819573e+06,5.80354e+06,176.3302,0.5,cpt
13265,1.819736e+06,5.803374e+06,177.58327,0.5,cpt
13266,1.809027e+06,5.808924e+06,173.0733,0.5,cpt
13267,1.8896185e+06,5.820527e+06,136.39656,0.5,cpt
13268,1.8896325e+06,5.8208e+06,109.70579,0.5,cpt
13269,1.5741418e+06,5.1781975e+06,159.30374,0.5,cpt
13271,1.8765469e+06,5.8223675e+06,99.292435,0.5,cpt
13272,1.5721365e+06,5.179071e+06,162.6132,0.5,cpt
13273,1.8762641e+06,5.822097e+06,109.09877,0.5,cpt
13274,1.875257e+06,5.8209915e+06,134.45981,0.5,cpt
13275,1.8757641e+06,5.821296e+06,85.32445,0.5,cpt
13276,1.8740624e+06,5.819729e+06,134.43864,0.5,cpt
13277,1.5748308e+06,5.185965e+06,195.15529,0.5,cpt
13278,1.57163e+06,5.177245e+06,148.8765,0.5,cpt
13279,1.5739056e+06,5.178164e+06,156.42639,0.5,cpt
13280,1.5709666e+06,5.180592e+06,182.72383,0.5,cpt
13281,1.569892e+06,5.1814845e+06,177.07516,0.5,cpt
13282,1.568862e+06,5.182346e+06,155.68579,0.5,cpt
13283,1.5734026e+06,5.178485e+06,175.62965,0.5,cpt
13284,1.5763138e+06,5.182392e+06,175.08542,0.5,cpt
13285,1.571096e+06,5.182036e+06,167.6277,0.5,cpt
13287,1.5669811e+06,5.204153e+06,223.32855,0.5,cpt
13288,1.5711536e+06,5.1823525e+06,161.11676,0.5,cpt
13289,1.5693431e+06,5.188309e+06,187.75275,0.5,cpt
13290,1.5725652e+06,5.18321e+06,195.77153,0.5,cpt
13291,1.569514e+06,5.1823275e+06,229.24583,0.5,cpt
13292,1.3827212e+06,4.907655e+06,148.92697,0.5,cpt
13293,1.3836848e+06,4.9090775e+06,183.56589,0.5,cpt
13294,1.3540142e+06,4.8632835e+06,203.59047,0.5,cpt
13295,1.575381e+06,5.186034e+06,205.9025,0.5,cpt
13296,1.5703129e+06,5.18086e+06,195.6841,0.5,cpt
13297,1.5742055e+06,5.178221e+06,162.57405,0.5,cpt
13298,1.5711582e+06,5.1788535e+06,166.37096,0.5,cpt
13299,1.5711975e+06,5.178839e+06,161.65778,0.5,cpt
13301,1.570614e+06,5.182122e+06,213.80539,0.5,cpt
13302,1.5719082e+06,5.184455e+06,208.63043,0.5,cpt
13303,1.5677416e+06,5.181739e+06,233.53317,0.5,cpt
13304,1.5710472e+06,5.1840135e+06,163.66139,0.5,cpt
13305,1.5705062e+06,5.1802725e+06,102.27406,0.5,cpt
13306,1.5667731e+06,5.182107e+06,194.10449,0.5,cpt
13307,1.5701549e+06,5.176384e+06,135.01808,0.5,cpt
13308,1.570278e+06,5.186791e+06,156.6007,0.5,cpt
13309,1.57049e+06,5.186451e+06,165.24226,0.5,cpt
13310,1.570344e+06,5.186893e+06,215.62762,0.5,cpt
13311,1.570426e+06,5.187005e+06,198.81673,0.5,cpt
13312,1.570367e+06,5.187078e+06,254.21695,0.5,cpt
13313,1.570424e+06,5.186461e+06,147.96986,0.5,cpt
13314,1.57052e+06,5.18668e+06,158.74669,0.5,cpt
13315,1.57051e+06,5.186556e+06,159.68556,0.5,cpt
13316,1.570021e+06,5.181778e+06,168.6027,0.5,cpt
13317,1.5751629e+06,5.184586e+06,191.26741,0.5,cpt
13318,1.8192581e+06,5.8040655e+06,149.48457,0.5,cpt
13319,1.8197328e+06,5.8032935e+06,170.22923,0.5,cpt
13320,1.5706816e+06,5.180753e+06,166.26828,0.5,cpt
13321,1.5706676e+06,5.180734e+06,177.74635,0.5,cpt
13322,1.8051464e+06,5.813131e+06,149.38309,0.5,cpt
13323,1.8051582e+06,5.813126e+06,130.77583,0.5,cpt
13324,1.8051736e+06,5.813123e+06,178.71706,0.5,cpt
13325,1.8051575e+06,5.8131265e+06,152.21979,0.5,cpt
13326,1.5736121e+06,5.1808235e+06,195.0849,0.5,cpt
13328,1.5756325e+06,5.182019e+06,202.6351,0.5,cpt
13329,1.5716331e+06,5.177589e+06,161.04184,0.5,cpt
13330,1.567097e+06,5.181597e+06,185.32013,0.5,cpt
13331,1.8958024e+06,5.818463e+06,206.37059,0.5,cpt
13332,1.8961828e+06,5.8182955e+06,174.57446,0.5,cpt
13333,1.8972514e+06,5.817373e+06,177.3284,0.5,cpt
13334,1.8989988e+06,5.816528e+06,176.49736,0.5,cpt
13335,1.566137e+06,5.173556e+06,138.39948,0.5,cpt
13336,1.5733878e+06,5.1781585e+06,180.0976,0.5,cpt
13337,1.818389e+06,5.5274475e+06,122.38089,0.5,cpt
13338,1.579611e+06,5.177978e+06,209.34424,0.5,cpt
13339,1.9492912e+06,5.7905685e+06,160.79028,0.5,cpt
13340,1.9493052e+06,5.7905605e+06,137.48233,0.5,cpt
13341,1.8796262e+06,5.819723e+06,104.38292,0.5,cpt
13342,1.8796774e+06,5.819704e+06,130.89844,0.5,cpt
13343,1.8796499e+06,5.8197365e+06,132.1522,0.5,cpt
13344,1.8796599e+06,5.8197315e+06,109.309494,0.5,cpt
13345,1.7893068e+06,5.75518e+06,158.71753,0.5,cpt
13346,1.9495045e+06,5.790569e+06,190.39389,0.5,cpt
13347,1.9494198e+06,5.790635e+06,185.30365,0.5,cpt
13348,1.9493989e+06,5.790668e+06,203.36908,0.5,cpt
13349,1.949479e+06,5.790591e+06,204.43857,0.5,cpt
13350,1.9493758e+06,5.790539e+06,174.30846,0.5,cpt
13351,1.9494579e+06,5.7906695e+06,207.64001,0.5,cpt
13352,1.949497e+06,5.7905775e+06,197.7908,0.5,cpt
13353,1.9492998e+06,5.7907385e+06,150.18785,0.5,cpt
13354,1.8774929e+06,5.8219795e+06,130.23508,0.5,cpt
13355,1.8776088e+06,5.822023e+06,122.48889,0.5,cpt
13356,1.5776314e+06,5.1825665e+06,181.9002,0.5,cpt
13357,1.5683228e+06,5.176188e+06,198.94867,0.5,cpt
13358,1.5738509e+06,5.1783625e+06,171.40935,0.5,cpt
13359,1.5765385e+06,5.1862005e+06,190.0806,0.5,cpt
13360,1.574609e+06,5.1823385e+06,176.58392,0.5,cpt
13361,1.5763984e+06,5.184072e+06,187.92085,0.5,cpt
13362,1.569228e+06,5.18259e+06,217.93329,0.5,cpt
13363,1.5765762e+06,5.1849695e+06,189.49234,0.5,cpt
13364,1.5770676e+06,5.183621e+06,188.6107,0.5,cpt
13365,1.5726894e+06,5.1784955e+06,163.95819,0.5,cpt
13366,1.5719138e+06,5.182683e+06,165.68402,0.5,cpt
13367,1.5765562e+06,5.1823935e+06,190.77417,0.5,cpt
13368,1.5722109e+06,5.18315e+06,188.44907,0.5,cpt
13369,1.8959776e+06,5.8180705e+06,227.58382,0.5,cpt
13370,1.8977379e+06,5.8171985e+06,201.91318,0.5,cpt
13371,1.5675388e+06,5.181206e+06,219.74988,0.5,cpt
13372,1.5738551e+06,5.180125e+06,189.52942,0.5,cpt
13373,1.569533e+06,5.1826675e+06,194.75937,0.5,cpt
13374,1.573825e+06,5.182443e+06,201.59227,0.5,cpt
13375,1.5767696e+06,5.182241e+06,197.89377,0.5,cpt
13376,1.560085e+06,5.164193e+06,163.37476,0.5,cpt
13377,1.815619e+06,5.803377e+06,163.50575,0.5,cpt
13378,1.815227e+06,5.803148e+06,135.01907,0.5,cpt
13379,1.816122e+06,5.805335e+06,171.06268,0.5,cpt
13380,1.84353e+06,5.804969e+06,154.37315,0.5,cpt
13381,1.8053302e+06,5.816139e+06,160.45032,0.5,cpt
13382,1.8741859e+06,5.815275e+06,202.67873,0.5,cpt
13383,1.815165e+06,5.803799e+06,168.79149,0.5,cpt
13384,1.8781196e+06,5.8212165e+06,137.4128,0.5,cpt
13385,1.8033804e+06,5.813707e+06,156.74184,0.5,cpt
13386,1.576697e+06,5.175676e+06,138.81348,0.5,cpt
13387,1.572855e+06,5.17636e+06,242.02719,0.5,cpt
13388,1.563448e+06,5.179056e+06,193.66602,0.5,cpt
13389,1.5753925e+06,5.178191e+06,195.8346,0.5,cpt
13390,1.5762744e+06,5.1825865e+06,191.78418,0.5,cpt
13391,1.5724891e+06,5.1786445e+06,169.6521,0.5,cpt
13392,1.5736004e+06,5.1768725e+06,173.41316,0.5,cpt
13393,1.5680748e+06,5.1790425e+06,180.38086,0.5,cpt
13394,1.9295812e+06,5.607155e+06,132.79028,0.5,cpt
13395,1.9304328e+06,5.605948e+06,160.37872,0.5,cpt
13396,1.7586135e+06,5.9032175e+06,132.62085,0.5,cpt
13397,1.8545445e+06,5.7174645e+06,174.99722,0.5,cpt
13398,1.7627575e+06,5.9085285e+06,123.56107,0.5,cpt
13399,1.8422379e+06,5.793764e+06,163.27043,0.5,cpt
13400,1.7120639e+06,5.6312655e+06,195.05692,0.5,cpt
13401,1.7670778e+06,5.910232e+06,173.83823,0.5,cpt
13402,1.737842e+06,5.692793e+06,118.74176,0.5,cpt
13403,1.714411e+06,5.674062e+06,144.2975,0.5,cpt
13404,1.714381e+06,5.673987e+06,149.96066,0.5,cpt
13405,1.714342e+06,5.674094e+06,132.46324,0.5,cpt
13406,1.714274e+06,5.674042e+06,148.79393,0.5,cpt
13407,1.7141132e+06,5.674084e+06,136.36522,0.5,cpt
13408,1.7142828e+06,5.673915e+06,145.09319,0.5,cpt
13409,1.7143735e+06,5.6740325e+06,141.78366,0.5,cpt
13410,1.9511064e+06,5.791944e+06,103.862465,0.5,cpt
13411,1.7573904e+06,5.926386e+06,139.00563,0.5,cpt
13412,1.7573615e+06,5.9264585e+06,137.5194,0.5,cpt
13413,1.8793819e+06,5.8240955e+06,130.40327,0.5,cpt
13414,1.8452064e+06,5.7433715e+06,193.75851,0.5,cpt
13415,1.6803065e+06,5.4055365e+06,190.50644,0.5,cpt
13416,1.6828551e+06,5.4040955e+06,210.00484,0.5,cpt
13417,1.6845051e+06,5.4020375e+06,210.26338,0.5,cpt
13418,1.7668549e+06,5.902646e+06,162.53767,0.5,cpt
13419,1.9746849e+06,5.7864995e+06,190.92712,0.5,cpt
13420,1.929124e+06,5.604991e+06,140.10492,0.5,cpt
13421,1.8043641e+06,5.816161e+06,167.29181,0.5,cpt
13422,1.8050146e+06,5.8162895e+06,158.43152,0.5,cpt
13423,1.8054616e+06,5.815786e+06,211.80043,0.5,cpt
13424,1.8054906e+06,5.81554e+06,132.84451,0.5,cpt
13425,1.833242e+06,5.9334765e+06,137.4527,0.5,cpt
13426,1.5709745e+06,5.1805675e+06,210.52855,0.5,cpt
13427,1.7963156e+06,5.819315e+06,166.40479,0.5,cpt
13428,1.7402834e+06,5.9305615e+06,158.93932,0.5,cpt
13429,1.9364356e+06,5.618184e+06,144.19588,0.5,cpt
