"","polygon","easting","northing","v30","terrain","slp09c","slp30c","MVN_Vs30_NZGD00_allNZ_AhdiAK_noQ3_hyb09c_noisyT_minDist0.0km_v6_crp1.5","MVN_Vs30_NZGD00_allNZ_YongCA_noQ3_noisyT_minDist0.0km_v7_crp1.5","MVN_stDv_NZGD00_allNZ_AhdiAK_noQ3_hyb09c_noisyT_minDist0.0km_v6_crp1.5","MVN_stDv_NZGD00_allNZ_YongCA_noQ3_noisyT_minDist0.0km_v7_crp1.5","IwahashiPike_NZ_100m_16","gid_aak_n3_h9c"
"431",24206,1760366.76550668,5433857.61938592,210,"Other",0.012436463605109,0.065909698952437,299.065307617188,210.455581665039,0.163963779807091,0.194578424096107,16,"09_beachBarDune"
"432",22898,1763857.21338111,5436556.93935735,600,"Alluvial",0.0711889678714304,0.0768503164560956,220.116287231445,288.193939208984,0.175407335162163,0.298289597034454,10,"06_alluvium"
"434",22898,1763894.10042395,5437078.18947627,190,"Alluvial",0.0180136392888888,0.0768503164560956,201.279632568359,187.639038085938,0.102076277136803,0.0974643900990486,16,"06_alluvium"
"435",22898,1759548.94139339,5435952.73774766,240,"Alluvial",0.007482589750913,0.0281185087245376,287.976348876953,211.933746337891,0.235102713108063,0.204088985919952,16,"06_alluvium"
"436",52660,1286647.25243591,4886991.98896092,270,"Alluvial",0.00600589954346708,0.0109657005261594,335.279510498047,198.644805908203,0.60286545753479,0.205246731638908,15,"16_terrace"
"437",35390,1483084.74168812,5243927.82435387,300,"Alluvial",0.131598537254968,0.0700268500775162,289.953186035156,315.742767333984,0.139857918024063,0.181749194860458,10,"06_alluvium"
"438",46186,1440252.00639553,5003927.094434,312.2,"Alluvial",0.0257565444895524,0.0272077180438717,268.467742919922,202.125869750977,0.243185758590698,0.206810414791107,16,"06_alluvium"
"440",22898,1761681.81551732,5438327.2455874,1000,"Alluvial",0.0956227144819483,0.0758926984680502,460.492828369141,299.624694824219,0.540174186229706,0.356131881475449,9,"06_alluvium"
"442",22898,1759990.33087833,5433899.22316531,262.5,"Alluvial",0.00723027343445287,0.0139327753353446,321.012237548828,204.895095825195,0.216181471943855,0.198446288704872,15,"06_alluvium"
"443",23377,1762704.29636668,5436393.9327092,760,"Sedimentary",0.0877838039558932,0.0234311644225048,432.368896484375,539.29638671875,0.532003939151764,0.378185421228409,7,"15_undifSed"
"444",23377,1760897.04692468,5433568.22427735,800,"Sedimentary",0.197581094358239,0.0823039300287785,320.432342529297,360.439117431641,0.115230493247509,0.205947294831276,10,"15_undifSed"
"445",24114,1757524.77428703,5434663.86388386,200,"Other",0.00892296499271187,0.0438207356444045,219.996871948242,199.752670288086,0.140472680330276,0.118150241672993,16,"09_beachBarDune"
"446",24206,1760457.06712568,5433389.09956329,230,"Other",0.0218835720201212,0.0823039300287785,317.36474609375,262.384124755859,0.129118770360947,0.251742720603943,14,"09_beachBarDune"
"447",24206,1760650.51104924,5433795.82557129,210,"Other",0.0474554315425648,0.065909698952437,312.44580078125,263.129028320312,0.138807192444801,0.258685082197189,14,"09_beachBarDune"
"448",24206,1760666.59069053,5433384.4791018,350,"Other",0.117116859305283,0.0823039300287785,330.269470214844,345.475128173828,0.0910268723964691,0.109404988586903,6,"09_beachBarDune"
"449",24206,1760735.84405378,5433482.92151262,350,"Other",0.0709220781494721,0.0823039300287785,330.100372314453,346.620025634766,0.0866377577185631,0.102723963558674,6,"09_beachBarDune"
"450",20771,1766091.0944008,5442560.34049528,1000,"Sedimentary",0.19654462313172,0.0669384518261257,453.062683105469,514.866882324219,0.544968605041504,0.380770534276962,8,"15_undifSed"
"451",24114,1757806.80995157,5435256.46064962,188.7,"Other",0.0238678432750223,0.0438207356444045,233.76513671875,216.424407958984,0.191553950309753,0.232814148068428,13,"09_beachBarDune"
"452",24223,1763209.65266507,5430873.02397822,120,"Marsh",0.00452707114364067,0.0192107410447885,121.533355712891,124.215179443359,0.0815611481666565,0.0800832509994507,13,"01_peat"
"453",24223,1763194.88870649,5430962.22026594,120,"Marsh",0.00452707114364067,0.0400563020399859,121.957046508789,125.892127990723,0.0990152806043625,0.096403107047081,13,"01_peat"
"454",24261,1748881.94802774,5427848.20970023,473.56,"Fill",0.0596086985729933,0.0391857145923496,361.811645507812,-3.39999995214436e+38,0.0999802798032761,-3.39999995214436e+38,NA,"04_fill"
"455",24261,1748795.55384993,5427802.21834776,473.56,"Fill",0.0596086985729933,0.0391857145923496,360.824737548828,397.432067871094,0.10134719312191,0.172605261206627,10,"04_fill"
"456",24607,1748526.8859765,5428921.75446756,330,"Alluvial",0.106632267314389,0.0680991726276535,264.082275390625,316.320343017578,0.176882773637772,0.301996469497681,9,"06_alluvium"
"457",22898,1761252.27676837,5436737.22551666,330,"Alluvial",0.00622284443040104,0.00553911252949786,308.131591796875,259.967529296875,0.139416471123695,0.135573506355286,15,"06_alluvium"
"458",23453,1755320.56683317,5444185.78508955,570,"Alluvial",0.0373569707212712,0.0306296842688263,269.137573242188,266.883666992188,0.243185549974442,0.39998123049736,11,"06_alluvium"
"459",23380,1754294.86053776,5445318.23901393,210,"Fill",0.0147508434047618,0.0301743752301264,225.099456787109,202.127517700195,0.2170500010252,0.206810414791107,16,"04_fill"
"460",23453,1755277.89292411,5444153.37048019,570,"Alluvial",0.0373569707212712,0.0306296842688263,269.136993408203,284.482208251953,0.243185564875603,0.360538184642792,9,"06_alluvium"
"461",23268,1754356.15362557,5445039.26503072,275,"Other",0.0105075474473737,0.0310240115639716,225.375198364258,241.811813354492,0.217049986124039,0.307467997074127,14,"09_beachBarDune"
"462",13370,2028418.25926543,5713066.05568566,245,"Alluvial",0.00158057958197908,0.00336986891882855,260.387115478516,202.119415283203,0.243185698986053,0.206810414791107,16,"06_alluvium"
"463",22898,1759631.14282702,5433962.6448397,233.5,"Alluvial",0.00262257511266663,0.0139327753353446,308.317779541016,207.295486450195,0.225011050701141,0.201993942260742,16,"06_alluvium"
"464",9699,1950144.61012942,5791012.22068024,210,"Other",0.00643591207770787,0.0408939315222931,223.01057434082,202.125869750977,0.217051282525063,0.206810414791107,16,"09_beachBarDune"
"466",24261,1748954.31114896,5427291.37055248,267,"Fill",0.0148382985387613,0.0391857145923496,365.892700195312,246.258209228516,0.10603366792202,0.112305738031864,15,"04_fill"
"468",24607,1749012.00527846,5428904.38581666,275.2,"Alluvial",0.0282417543886059,0.0680991726276535,263.650115966797,273.285217285156,0.127203285694122,0.152338549494743,14,"06_alluvium"
"469",24261,1748942.69987081,5428768.85533478,250,"Fill",0.0273260485671605,0.0680991726276535,408.307464599609,268.855499267578,0.112658433616161,0.144326061010361,14,"04_fill"
"470",24261,1748786.42247215,5427683.55922428,358,"Fill",0.0461435072692529,0.0391857145923496,361.914978027344,376.250701904297,0.0999543517827988,0.16158801317215,10,"04_fill"
"471",24926,1751345.35767485,5423443.25170114,239,"Other",0.0043398211409181,0.0193757895617339,237.248123168945,223.778198242188,0.141039341688156,0.119862467050552,15,"09_beachBarDune"
"472",24733,1748437.20899869,5427812.8782817,1000,"Sedimentary",0.120870012353701,0.0391857145923496,496.666168212891,345.072357177734,0.462483137845993,0.233341589570045,6,"15_undifSed"
"473",24717,1748487.18614373,5426978.82498705,282,"Alluvial",0.0479126893178935,0.0275013465360855,280.132171630859,294.558013916016,0.126685842871666,0.161655053496361,10,"06_alluvium"
"474",24717,1748538.10612886,5427011.10545606,270,"Alluvial",0.0479126893178935,0.0275013465360855,282.714599609375,301.549377441406,0.112709559500217,0.150345683097839,10,"06_alluvium"
"475",24717,1748673.4406414,5427074.98021496,291,"Alluvial",0.0208794517821967,0.0275013465360855,286.105590820312,279.014495849609,0.109897904098034,0.146344974637032,14,"06_alluvium"
"476",20771,1748068.06294092,5428198.04841991,1000,"Sedimentary",0.0440461555339191,0.0700686056051538,471.253936767578,303.021331787109,0.500831723213196,0.362491488456726,11,"15_undifSed"
"477",20771,1748067.1582358,5428153.63865504,1000,"Sedimentary",0.0440461555339191,0.0719870362719341,471.253936767578,303.021331787109,0.500831723213196,0.362491488456726,11,"15_undifSed"
"478",24717,1748775.05676312,5427128.43594255,307,"Alluvial",0.0208794517821967,0.0275013465360855,291.884185791016,294.502532958984,0.115816704928875,0.141231298446655,14,"06_alluvium"
"479",24862,1748991.6404448,5425435.71035945,210,"Alluvial",0.0388016081214922,0.0342163252166815,273.396820068359,315.351776123047,0.228053942322731,0.322408825159073,10,"06_alluvium"
"480",24288,1623231.22264254,5431700.6785407,210,"Fill",0.0547651740566457,0.0119898413486336,242,266.870178222656,0.137009471654892,0.39998123049736,11,"04_fill"
"481",17141,1936878.33820955,5621710.26080931,651,"Other",0.0734468552238105,0.0210491904241265,452.698547363281,534.833068847656,0.544915974140167,0.380766451358795,7,"09_beachBarDune"
"482",17680,1932843.73430783,5601550.32689263,425,"Alluvial",0.0261934035086964,0.0170858976058555,264.169616699219,266.520874023438,0.243024259805679,0.399965077638626,11,"06_alluvium"
"483",9589,1936324.84040614,5788534.71032629,150,"Marsh",0.000688073202941638,0.000623465788576941,162.890701293945,202.125869750977,0.301024258136749,0.206810414791107,16,"01_peat"
"484",10241,1924789.20777167,5778194.42528163,320,"Alluvial",0.0171918875777915,0.00980719297496379,246.646942138672,203.236068725586,0.208321020007133,0.190020695328712,15,"06_alluvium"
"485",8379,1878447.49512172,5822916.64459656,228.6,"Igneous",0.00688137839699511,0.00390796397395263,690.974365234375,198.644805908203,0.446023732423782,0.205246731638908,15,"18_crystalline"
"487",22898,1759677.8620865,5436094.31466432,240,"Alluvial",0.007482589750913,0.0281185087245376,288.739562988281,213.231231689453,0.234327241778374,0.20379963517189,16,"06_alluvium"
"488",46401,1258371.69560871,5004375.48276458,353.8,"Lacustrine",0.108455483389929,0.113739774954685,238.658462524414,317.368438720703,0.217050030827522,0.331646919250488,10,"09_beachBarDune"
"489",24261,1748954.31114896,5427291.37055248,272,"Fill",0.0148382985387613,0.0391857145923496,365.892700195312,246.258209228516,0.10603366792202,0.112305738031864,15,"04_fill"
"490",40377,1499422.26924169,5138200.01869023,270,"Alluvial",0.00880104309360729,0.00572063998672476,262.508514404297,202.125869750977,0.243185758590698,0.206810414791107,16,"06_alluvium"
"491",33226,1487452.1587084,5264009.79169869,210,"Alluvial",0.215564227960194,0.0964905395615387,271.903472900391,300.639526367188,0.24318715929985,0.306579798460007,6,"06_alluvium"
"493",36370,1578119.53099089,5221973.12569585,270,"Alluvial",0.00377039957370569,0.00927926186399068,264.396728515625,202.125869750977,0.243185758590698,0.206810414791107,16,"06_alluvium"
"494",35390,1483160.98651063,5243859.13992808,300,"Alluvial",0.127009694755298,0.0700268500775162,290.336456298828,274.117034912109,0.133956775069237,0.164027914404869,14,"06_alluvium"
"495",24282,1762905.96489182,5432547.15573306,270,"Alluvial",0.0959173534019712,0.0301881453195902,232.566375732422,295.179290771484,0.315145581960678,0.325328946113586,10,"10_fan"
"496",32359,1469228.94307268,5290818.37263113,333,"Alluvial",0.020968280104673,0.024059622311571,265.263244628906,241.808700561523,0.24318715929985,0.307467997074127,14,"06_alluvium"
"497",37068,1567213.24161839,5208632.41234392,270,"Alluvial",0.0180072343992216,0.0116487673690534,262.635192871094,202.600555419922,0.242590427398682,0.206716597080231,16,"06_alluvium"
"499",51996,1347121.50647347,4873046.84660622,1000,"Sedimentary",0.0247654943782094,0.0140794776051187,455,266.870178222656,0.544980645179749,0.39998123049736,11,"15_undifSed"
"500",43642,1377086.9718078,5061763.37601213,1000,"Fill",0.219585888493822,0.0315475995067835,327.561676025391,-3.39999995214436e+38,0.137008681893349,-3.39999995214436e+38,NA,"04_fill"
"501",21109,1874354.07878853,5491735.09964884,1000,"Sedimentary",0.105940479232,0.0590853508813168,455,323.504058837891,0.544980645179749,0.407411843538284,5,"15_undifSed"
"502",10723,1901757.14611777,5659026.55580361,1000,"Sedimentary",0.196393416643664,0.074399060604377,455,519,0.544983804225922,0.499976515769958,1,"15_undifSed"
"503",20771,1761516.74486082,5438210.25284163,900,"Sedimentary",0.0839960110267515,0.0758926984680502,463.983093261719,342.389434814453,0.539594292640686,0.40344426035881,5,"15_undifSed"
"504",24576,1610744.29329969,5418024.61944732,210,"Alluvial",0.0243294760717768,0.0491441958011251,271.008605957031,241.808700561523,0.24318715929985,0.307467997074127,14,"06_alluvium"
"505",37788,1574298.04418423,5185784.63580613,210,"EolianUncemented",0.00172375094336706,0.000785664817823781,202.24723815918,196.567657470703,0.167357712984085,0.165793389081955,16,"09_beachBarDune"
"506",25649,1675614.25674834,5412052.21658697,760,"Metamorphic",0.10498460792837,0.0641917392016293,690.974365234375,535.786437988281,0.446021139621735,0.380770772695541,7,"18_crystalline"
"507",37787,1561993.83037701,5185419.8351396,435,"Alluvial",0.0052405877953516,0.00532546706564822,373.170288085938,373.671966552734,0.0956849157810211,0.100665546953678,16,"13_floodplain"
"508",37787,1569284.02632045,5180329.21321609,197,"Alluvial",0.00351403134149648,0.00331260995938272,193.376312255859,193.50715637207,0.0841948315501213,0.0897349119186401,15,"13_floodplain"
"509",37787,1571514.38575047,5179368.58629372,182,"Alluvial",0.0110895444629562,0.00365272476174858,183.80322265625,182.755493164062,0.0841592848300934,0.0899686738848686,15,"13_floodplain"
"510",37787,1570291.48238335,5180012.76316514,210,"Alluvial",0.0133439425614623,0.00306781286330186,183.154312133789,180.330932617188,0.119421191513538,0.134836345911026,16,"13_floodplain"
"511",34085,1622471.70310883,5259859.78962041,270,"Alluvial",0.0227635401981839,0.0217218316327978,267.749847412109,198.644805908203,0.243185758590698,0.205246731638908,15,"06_alluvium"
"512",37787,1569905.19809131,5179601.02028144,196,"Alluvial",0.00549799535858472,0.00331260995938272,191.352294921875,196.417465209961,0.090223953127861,0.113630957901478,13,"13_floodplain"
"513",37787,1569649.68327898,5176302.57334989,213,"Alluvial",0.001435455861679,0.0217186820447404,204.634460449219,203.052963256836,0.0846095457673073,0.0913988649845123,15,"13_floodplain"
"515",38692,1569577.55556263,5175288.22651946,900,"EolianLoess",0.0849658610800567,0.0419068056995839,800.391479492188,805.732788085938,0.155438363552094,0.167744994163513,7,"11_loess"
"516",48494,1119289.32611274,4966179.51572785,1500,"Metamorphic",0.0711625665510411,0.121254132147598,690.974365234375,323.504058837891,0.446023732423782,0.407411843538284,5,"18_crystalline"
"517",36968,1496341.63602717,5213238.40458851,270,"Alluvial",0.0557600458653312,0.0521361886646442,271.246032714844,284.470947265625,0.24318715929985,0.360538214445114,9,"06_alluvium"
"518",37360,1549829.64425451,5204319.08074316,425,"Alluvial",0.0114644328265165,0.00240368860582082,399.067443847656,202.128845214844,0.499982237815857,0.206810414791107,16,"12_outwash"
"519",24717,1748562.885112,5426924.50268592,250,"Alluvial",0.0474211794905919,0.0275013465360855,281.457183837891,296.692260742188,0.117620132863522,0.154739364981651,10,"06_alluvium"
"520",33445,1583847.81361812,5265879.75140305,270,"Alluvial",0.00966742958259036,0.0198363407685319,267.389862060547,202.125869750977,0.243185758590698,0.206810414791107,16,"06_alluvium"
"521",42429,1441177.29771241,5083633.47187592,1000,"Metamorphic",0.287815521543871,0.130409433720457,690.974365234375,535.786437988281,0.446021139621735,0.380770772695541,7,"18_crystalline"
"522",37787,1573792.88813666,5181688.4691434,210,"Alluvial",0.000396147287098884,0.000755771609844903,186.661727905273,185.525985717773,0.140416637063026,0.15587306022644,15,"13_floodplain"
"523",38667,1569722.6566385,5168871.04920022,1000,"Igneous",0.0846429784244788,0.0379856223430344,724.845336914062,672.634399414062,0.202993988990784,0.196107432246208,8,"18_crystalline"
"524",37787,1573587.71514873,5182276.28519398,210,"Alluvial",0.000375589305061435,0.000870928378615678,188.182342529297,187.276550292969,0.142868235707283,0.158930122852325,15,"13_floodplain"
"525",22898,1763856.63487491,5436556.90148795,600,"Alluvial",0.0711889678714304,0.0768503164560956,220.116287231445,288.193939208984,0.175407335162163,0.298289597034454,10,"06_alluvium"
"526",51213,1406150.52867483,4916880.51350601,600,"Igneous",0.0791374571356036,0.0680710412831117,649.112548828125,283.341674804688,0.444370180368423,0.499064087867737,12,"18_crystalline"
"527",49322,1142961.88728084,4948773.34037708,1500,"Metamorphic",0.161226891772082,0.081053275409004,690.974365234375,323.504058837891,0.446023732423782,0.407411843538284,5,"18_crystalline"
"529",37468,1527402.17340936,5184413.84625289,270,"Alluvial",0.00744807277137139,0.00787450648345592,380.494445800781,310.501342773438,0.173214301466942,0.15983821451664,16,"06_alluvium"
"530",51007,1407021.65659772,4918216.69568921,600,"Alluvial",0.0282037904287616,0.0406279309174519,233.122924804688,214.953369140625,0.343745678663254,0.254891782999039,13,"10_fan"
"531",38969,1577997.16683481,5169155.89643456,690,"EolianLoess",0.0757772557311462,0.059428551087057,471.418029785156,284.9599609375,0.354476571083069,0.360533714294434,9,"11_loess"
"532",51297,1405532.39895282,4913759.35928456,210,"Alluvial",0.00676582756913778,0.053807624802659,216.376525878906,185.296539306641,0.224002718925476,0.200427800416946,15,"06_alluvium"
"533",38635,1527222.45143286,5139194.06295352,270,"Alluvial",0.00642335887161947,0.00498471301861063,261.973876953125,202.125869750977,0.243185758590698,0.206810414791107,16,"06_alluvium"
"534",38622,1535335.81609583,5164743.65291816,270,"Alluvial",0.00720177265534262,0.00502306712670428,262.074127197266,202.132949829102,0.243185728788376,0.206810414791107,16,"06_alluvium"
"535",26466,1500605.85578036,5377849.44663145,450,"Sedimentary",0.0710694407644124,0.117242366992543,455,297,0.544983804225922,0.499976515769958,12,"15_undifSed"
"536",51470,1403813.74861097,4913379.22094225,500,"Igneous",0.0616472592950643,0.0521299896802243,528.074401855469,507.296844482422,0.205439299345016,0.20208740234375,7,"18_crystalline"
"537",19812,1863972.78235265,5545242.09095215,360,"Alluvial",0.0160872438024542,0.0162659864642855,266.604797363281,202.125869750977,0.243185758590698,0.206810414791107,16,"06_alluvium"
"538",46528,1310207.10881505,4984749.16639286,1000,"Metamorphic",0.101586883603032,0.0495564674380438,690.974365234375,535.786437988281,0.446023732423782,0.380770772695541,7,"18_crystalline"
"540",21262,1836990.27757217,5485938.04708441,270,"Alluvial",0.02880060601892,0.0198204886504994,267.386688232422,216.623687744141,0.243185758590698,0.254939019680023,13,"06_alluvium"
"541",20574,1838810.50485768,5501759.05341696,270,"Alluvial",0.0358448118528131,0.0129417586485825,265.703216552734,216.623687744141,0.243185758590698,0.254939019680023,13,"06_alluvium"
"542",20969,1829032.25766296,5496622.76032682,800,"Alluvial",0.0379807835933125,0.0052542938900658,262.177947998047,198.644805908203,0.243185758590698,0.205246731638908,15,"06_alluvium"
"543",37254,1547823.35295905,5192188.20754122,270,"Alluvial",0.00329064086282204,0.00620532710101075,262.844879150391,202.126907348633,0.243185758590698,0.206810414791107,16,"06_alluvium"
"544",19669,1818961.35448204,5545366.48972157,270,"Alluvial",0.0063578237506877,0.0109538897732065,335.279510498047,198.644805908203,0.602868974208832,0.205246731638908,15,"16_terrace"
"545",23377,1762657.01071242,5436404.56605935,760,"Sedimentary",0.0651732742502797,0.0234311644225048,437.234283447266,332.4228515625,0.531517386436462,0.393922567367554,5,"15_undifSed"
"546",41213,1426205.28896838,5114877.23498561,301,"Alluvial",0.013167118460145,0.0097198667956923,335.279510498047,202.125869750977,0.60286545753479,0.206810414791107,16,"10_fan"
"547",38292,1358915.72792933,5183429.62805024,270,"Alluvial",0.0687842871525571,0.0975864271754271,246.613830566406,297,0.344590961933136,0.499976515769958,12,"10_fan"
"548",37473,1371940.02242399,5192119.53548433,210,"Alluvial",0.0802685927155327,0.0838510273812879,335.279510498047,323.504058837891,0.602868974208832,0.407411843538284,5,"16_terrace"
"550",38706,1342679.06502108,5175165.77740069,1000,"Igneous",0.109087738941369,0.0213456960963831,690.974365234375,323.504058837891,0.446023732423782,0.407411843538284,5,"18_crystalline"
"551",23052,1795397.17907537,5445454.75919223,270,"Alluvial",0.013998968021121,0.030072252909286,269.043487548828,202.125869750977,0.243185758590698,0.206810414791107,16,"06_alluvium"
"552",20121,1788736.13715909,5518654.39368709,210,"EolianUncemented",0.000752019036993214,0.00220213419213122,472.749389648438,198.644805908203,0.354549497365952,0.205246731638908,15,"11_loess"
"553",37914,1526435.55865348,5173683.89236319,270,"Alluvial",0.00748907226793808,0.00677322690343963,361.900451660156,302.364105224609,0.163212150335312,0.150333777070045,16,"06_alluvium"
"554",13968,2036799.27231642,5711013.60875284,270,"Alluvial",0.0311696122930887,0.0373422068954408,260.882202148438,193.883499145508,0.242166176438332,0.204713821411133,15,"06_alluvium"
"555",14004,2037080.14686647,5708245.80571444,138,"Other",0.00915625228437958,0.0130615174995827,154.228698730469,152.998397827148,0.118639476597309,0.118199117481709,16,"09_beachBarDune"
"557",32814,1559885.11830985,5284134.13507508,270,"Alluvial",0.0571767083925554,0.0344768469059781,269.588928222656,317.368438720703,0.243185758590698,0.331646919250488,10,"06_alluvium"
"558",32116,1452830.46120067,5298798.74562488,210,"Alluvial",0.0381447205558687,0.0535108284380211,271.350646972656,241.808700561523,0.24318715929985,0.307467997074127,14,"06_alluvium"
"559",38667,1581370.13153929,5174925.74884726,760,"Igneous",0.103604892557885,0.0572001002496763,611.151428222656,612.137329101562,0.251551926136017,0.35283288359642,3,"18_crystalline"
"560",52660,1286347.50797865,4886534.45000278,400,"Alluvial",0.00535577429243026,0.00360728386935966,335.279510498047,202.125869750977,0.60286545753479,0.206810414791107,16,"16_terrace"
"561",38667,1570624.6097889,5166666.35435168,690,"Igneous",0.225445633837361,0.151402762884487,697.029541015625,328.167663574219,0.439858824014664,0.406973391771317,5,"18_crystalline"
"562",3927,1820834.38886407,5985498.35968737,1000,"Igneous",0.059078740749596,0.0220266298550999,690.974365234375,266.870178222656,0.446023732423782,0.39998123049736,11,"18_crystalline"
"563",34878,1602833.91380221,5242808.66886521,1000,"Sedimentary",0.205018398573804,0.0418747185078032,455,514.970581054688,0.544980645179749,0.380770772695541,8,"15_undifSed"
"564",13370,2028521.98098878,5713256.50531962,245,"Alluvial",0.00320960744013464,0.00336986891882855,260.387817382812,202.119506835938,0.243185713887215,0.206810414791107,16,"06_alluvium"
"565",36128,1401276.33482529,5219749.15711479,210,"Alluvial",0.0484868875061371,0.112932962157114,335.279510498047,216.623687744141,0.602868974208832,0.254939019680023,13,"16_terrace"
"566",37787,1565248.98555962,5173475.51375431,210,"Alluvial",0.00193952377653221,0.0101392973352846,184.874603271484,181.544906616211,0.147135764360428,0.161361441016197,15,"13_floodplain"
"568",8716,2021409.68123981,5810462.27757935,600,"Alluvial",0.303469729998647,0.082062326382501,455,519,0.544983804225922,0.499976515769958,1,"06_alluvium"
"569",17105,1929764.06452946,5604487.34334163,182,"Alluvial",0.00217430946607444,0.000471758300096748,207.686508178711,191.843322753906,0.167301878333092,0.149198651313782,16,"06_alluvium"
"570",40509,1282210.39957255,5133510.44121546,210,"Alluvial",0.0085372365542932,0.0145489024317493,266.164459228516,198.644805908203,0.24318715929985,0.205246731638908,15,"06_alluvium"
"571",37787,1567111.43229184,5177192.21587034,210,"Alluvial",0.00300569099421131,0.0025199293899488,177.589492797852,179.834701538086,0.135720685124397,0.148341402411461,16,"13_floodplain"
"572",22898,1770864.65812021,5443714.89593024,210,"Alluvial",0.0040540841306217,0.00745021609251416,267.005035400391,198.643371582031,0.243185609579086,0.205246731638908,15,"06_alluvium"
"574",17680,1932836.20411708,5601555.10263039,425,"Alluvial",0.0261934035086964,0.0170858976058555,264.169616699219,266.520874023438,0.243024259805679,0.399965077638626,11,"06_alluvium"
"575",20886,1792802.85666952,5500745.02976873,600,"Alluvial",0.0107329354827122,0.00967404261742174,264.559967041016,202.125869750977,0.243185758590698,0.206810414791107,16,"06_alluvium"
"576",38313,1515969.2087537,5178731.33401821,270,"Alluvial",0.00904311274344532,0.00731796932425227,384.889434814453,314.950866699219,0.172921761870384,0.159118294715881,16,"06_alluvium"
"577",37787,1575924.71160532,5183440.57973107,150,"Alluvial",0.000551497673036404,9.4084251491147e-05,194.207641601562,194.313537597656,0.110471986234188,0.117812894284725,15,"13_floodplain"
"578",32352,1586077.48987924,5292112.21042108,280,"Alluvial",0.0188393219583045,0.0429499918929271,270.468170166016,198.644805908203,0.243185758590698,0.205246731638908,15,"06_alluvium"
"579",20771,1766266.51564801,5442484.14532934,650,"Sedimentary",0.108759213369291,0.0669384518261257,453.013366699219,514.861022949219,0.544968366622925,0.38077050447464,8,"15_undifSed"
"580",15850,1735288.6043391,5653141.92650819,350,"Alluvial",0.012772428429531,0.00230833948596589,262.524291992188,216.623687744141,0.24318715929985,0.254939019680023,13,"06_alluvium"
"581",38667,1572325.30739258,5174786.81401423,1000,"Igneous",0.118414432342218,0.0924317558567815,715.055419921875,518.250671386719,0.443184643983841,0.375903725624084,7,"18_crystalline"
"582",38705,1576539.44930854,5174756.55790985,348,"EolianLoess",0.15680365706971,0.116282113470862,357.420837402344,344.588714599609,0.0976574420928955,0.0964820384979248,6,"11_loess"
"583",17027,1709426.2392207,5617511.17209451,210,"Other",0.00342112444157179,0.00601562386221394,217.198532104492,207.235076904297,0.196996003389359,0.128587976098061,16,"16_terrace"
"584",54390,1242401.54119549,4849691.15987295,210,"Alluvial",0.0134962378106191,0.00376423302525859,335.279510498047,266.870178222656,0.60286545753479,0.39998123049736,11,"16_terrace"
"585",33226,1474971.95004497,5268398.43355802,210,"Alluvial",0.0573558888889537,0.0299744536359533,270.318817138672,241.808700561523,0.24318715929985,0.307467997074127,14,"06_alluvium"
"586",28175,1513058.01198398,5365556.62434364,270,"Alluvial",0.039905320585852,0.0239742507652827,268.395782470703,317.368438720703,0.24318715929985,0.331646919250488,10,"06_alluvium"
"587",14901,1702864.12970801,5665212.40162121,330,"Other",0.0152530342603016,0.0144565464420282,455,202.125869750977,0.544983804225922,0.206810414791107,16,"15_undifSed"
"588",23377,1761001.24681427,5433540.37280649,800,"Sedimentary",0.197581094358239,0.0709278160409778,588.306579589844,440.673980712891,0.522335469722748,0.438926875591278,2,"15_undifSed"
"589",33256,1472614.76227339,5268604.62516599,1200,"Igneous",0.0115783948067062,0.0711313392402344,272.497528076172,266.870178222656,0.24318715929985,0.39998123049736,11,"18_crystalline"
"590",41054,1248001.61685172,5121831.18060534,1000,"Sedimentary",0.190029804974466,0.0297279347729716,455,323.504058837891,0.544983804225922,0.407411843538284,5,"15_undifSed"
"591",41338,1262509.69958086,5111354.01214551,1500,"Metamorphic",0.381941748938316,0.150699389361553,690.974365234375,547,0.446023732423782,0.499976515769958,3,"18_crystalline"
"592",9791,1925350.90548505,5778417.70853389,220,"Alluvial",0.00564103154621215,0.00980719297496379,240.629776000977,210.898086547852,0.1631228774786,0.148207396268845,16,"06_alluvium"
"593",24142,1525972.58891303,5433177.98022053,210,"Alluvial",0.00286576640566841,0.00529692428519298,262.209350585938,198.644805908203,0.24318715929985,0.205246731638908,15,"06_alluvium"
"594",28760,1681334.83381182,5354677.71404319,1000,"Sedimentary",0.177199319508369,0.0533219427355424,455,535.786437988281,0.544980645179749,0.380770772695541,7,"15_undifSed"
"595",16807,1898405.93156672,5629391.52735785,760,"Limestone",0.0958097946303474,0.0697955966707462,455,323.504058837891,0.544983804225922,0.407411843538284,5,"15_undifSed"
"596",20645,1567141.7734097,5510341.44539722,900,"Sedimentary",0.0247207719878642,0.0111741436294074,455,535.786437988281,0.544983804225922,0.380770772695541,7,"15_undifSed"
"597",31336,1644344.38264489,5303895.62791356,600,"Alluvial",0.0326901470090549,0.0404439085006323,270.227325439453,323.504058837891,0.243185758590698,0.407411843538284,5,"06_alluvium"
"599",37787,1570955.81055837,5180611.74297223,210,"Alluvial",0.0151746101582033,0.00266320654945193,183.342834472656,200.806655883789,0.118363946676254,0.294797450304031,11,"13_floodplain"
