"x","y","longitude","latitude","Vs30","lnMeasUncer","QualityFlag","StationID","Source","Vs30_AhdiAK_noQ3_hyb09c","stDv_AhdiAK_noQ3_hyb09c","Vs30_YongCA_noQ3","stDv_YongCA_noQ3"
1570375.65907344,5189746.84815326,172.633897891215,-43.4445934543812,165.942107,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1571325.65297618,5190531.84974962,172.645679087124,-43.4375621093195,180.814154,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1571443.65732823,5190548.84470647,172.647138095999,-43.4374135914571,182.286037,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1572971.41143544,5190140.17159922,172.665995516253,-43.441150075869,194.409081,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1573939.53824445,5190729.95269529,172.677987071183,-43.4358738531898,196.254192,0.2,NA,NA,"McGannCPT",197.735227846034,0.217057738584898,202.125866002814,0.206820130727133
1575340.57918404,5190855.86622111,172.695304304349,-43.4347875304712,185.891345,0.2,NA,NA,"McGannCPT",192.903643185891,0.217057738584898,198.64481157494,0.205256370217328
1568554.99622236,5189078.03337702,172.611359802618,-43.4505413342829,171.525425,0.2,NA,NA,"McGannCPT",207.226768812872,0.202629769603115,202.125866002814,0.206820130727133
1569010.02931022,5189273.93682204,172.616994727819,-43.4487963596836,166.347813,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1570292.16022605,5189172.05752136,172.632834717325,-43.449765675333,137.34745,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1570973.92346974,5189456.47890303,172.641275739966,-43.447231430606,193.965224,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1571674.16014887,5188996.91709941,172.649905720498,-43.4513962423716,176.419275,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1573028.04486627,5189700.58319037,172.666673618611,-43.4451102763777,211.089609,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1568396.82940107,5187902.39837469,172.60933686577,-43.4611202804484,196.151756,0.2,NA,NA,"McGannCPT",213.959687461332,0.202629769603115,202.125866002814,0.206820130727133
1569240.33922722,5188293.34578551,172.619785756782,-43.4576352718745,180.344318,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1569440.36487293,5188174.7050762,172.622251532043,-43.4587117271553,169.800431,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1571136.65362665,5188645.86420059,172.64324393344,-43.4545366613624,169.245659,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1571954.76179547,5188345.32415515,172.653340252059,-43.4572738855817,224.092602,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1572995.56075895,5188086.04201576,172.666192229994,-43.4596467939635,208.862275,0.2,NA,NA,"McGannCPT",184.659345918257,0.217057738584898,198.64481157494,0.205256370217328
1568528.89216497,5186834.32940693,172.61090764571,-43.4707428953339,188.723575,0.2,NA,NA,"McGannCPT",214.37514058004,0.202629769603115,198.64481157494,0.205256370217328
1568932.99530768,5186924.51394148,172.615908797256,-43.4699477516201,180.705926,0.2,NA,NA,"McGannCPT",203.928454996517,0.202629769603115,202.125866002814,0.206820130727133
1570436.66488365,5187491.86711269,172.63452953819,-43.4649001402192,164.42684,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1571122.36353145,5187293.81709703,172.642995684113,-43.4667101961396,153.590202,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1571985.86419479,5187508.15005871,172.653681669608,-43.4648131312031,212.036269,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1573054.75149436,5187258.96638255,172.666882999243,-43.4670960868607,203.158432,0.2,NA,NA,"McGannCPT",162.892120019443,0.301033220758108,198.64481157494,0.205256370217328
1576067.04067706,5186773.98760824,172.70410131472,-43.4715653680686,197.750112,0.2,NA,NA,"McGannCPT",191.490315861328,0.217057738584898,198.64481157494,0.205256370217328
1566216.95661295,5185870.88894751,172.58226505049,-43.4793169780078,193.12628,0.2,NA,NA,"McGannCPT",276.503019050334,0.202629769603115,202.125866002814,0.206820130727133
1566699.53393845,5185854.63798812,172.588231081574,-43.4794849467489,180.808168,0.2,NA,NA,"McGannCPT",264.74820497333,0.202629769603115,198.64481157494,0.205256370217328
1568245.66771736,5186109.86005964,172.60736385611,-43.4772541429932,196.240456,0.2,NA,NA,"McGannCPT",225.318357866389,0.202629769603115,202.125866002814,0.206820130727133
1568876.61303534,5186223.37173643,172.615171683727,-43.4762585904183,167.615023,0.2,NA,NA,"McGannCPT",209.181647594343,0.202629769603115,198.64481157494,0.205256370217328
1570057.66374612,5186414.87505795,172.629785127765,-43.4745824786878,200.341991,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1572997.65362248,5186199.88039239,172.666124633146,-43.4766302418625,206.719422,0.2,NA,NA,"McGannCPT",188.070090844815,0.217057738584898,202.125866002814,0.206820130727133
1573937.94811937,5186506.4276917,172.677765556437,-43.4739033854859,204.405021,0.2,NA,NA,"McGannCPT",162.892120019443,0.301033220758108,198.64481157494,0.205256370217328
1575071.51498703,5186234.50542268,172.691768469455,-43.4763904673149,182.831691,0.2,NA,NA,"McGannCPT",197.123865406112,0.217057738584898,202.125866002814,0.206820130727133
1576021.45714434,5186254.58365185,172.703514880338,-43.4762407363677,180.392114,0.2,NA,NA,"McGannCPT",194.684406986208,0.217057738584898,198.64481157494,0.205256370217328
1576885.13209974,5186273.46001107,172.714194544674,-43.4760979594412,210.058576,0.2,NA,NA,"McGannCPT",200.164917720819,0.217057738584898,198.64481157494,0.205256370217328
1565527.86062488,5185393.07069147,172.57371420438,-43.4835878463892,199.78098,0.2,NA,NA,"McGannCPT",296.289179114242,0.202629769603115,202.125866002814,0.206820130727133
1566146.75778391,5185340.77798832,172.581364092103,-43.4840869697757,209.079494,0.2,NA,NA,"McGannCPT",281.133526422357,0.202629769603115,202.125866002814,0.206820130727133
1566967.06517869,5185369.68966797,172.591509673396,-43.4838633346696,185.623945,0.2,NA,NA,"McGannCPT",260.571132744407,0.202629769603115,198.64481157494,0.205256370217328
1568315.50921293,5185777.35917677,172.608208068479,-43.4802509839077,174.331961,0.2,NA,NA,"McGannCPT",225.336541348714,0.202629769603115,198.64481157494,0.205256370217328
1569333.349525,5184916.99620977,172.62074535263,-43.48804023318,160.872099,0.2,NA,NA,"McGannCPT",203.590463795741,0.202629769603115,198.64481157494,0.205256370217328
1570052.66818951,5185442.88084598,172.629669913682,-43.48333425594,174.486255,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1573159.6561338,5185408.88452131,172.668088723219,-43.4837583426276,203.475514,0.2,NA,NA,"McGannCPT",190.845385849374,0.217057738584898,202.125866002814,0.206820130727133
1574094.79898795,5185324.73713222,172.679648639938,-43.4845490032248,192.231332,0.2,NA,NA,"McGannCPT",162.892120019443,0.301033220758108,202.125866002814,0.206820130727133
1574897.57028849,5184855.02977225,172.689554142327,-43.4888057183286,180.710445,0.2,NA,NA,"McGannCPT",171,0.31164673404789,198.64481157494,0.205256370217328
1576012.65912598,5185204.56230583,172.703359844362,-43.4856950667278,192.990616,0.2,NA,NA,"McGannCPT",189.170768823654,0.217057738584898,202.125866002814,0.206820130727133
1577006.70386281,5185050.93198445,172.715646086892,-43.4871096162215,207.142715,0.2,NA,NA,"McGannCPT",199.345835925253,0.217057738584898,198.64481157494,0.205256370217328
1577619.34190473,5185382.19939602,172.723236000232,-43.4841454020137,196.052655,0.2,NA,NA,"McGannCPT",183,0.217057738584898,NA,NA
1566938.81749313,5184258.64265957,172.591092884797,-43.4938660518244,176.616818,0.2,NA,NA,"McGannCPT",266.066464175656,0.202629769603115,202.125866002814,0.206820130727133
1567995.94421632,5184201.89517182,172.604163983656,-43.4944230202915,163.807189,0.2,NA,NA,"McGannCPT",240.233138023465,0.202629769603115,202.125866002814,0.206820130727133
1569173.87271522,5184478.78126939,172.618748326621,-43.4919794132307,176.745742,0.2,NA,NA,"McGannCPT",162.892120019443,0.301033220758108,202.125866002814,0.206820130727133
1570180.03784962,5183918.4456985,172.631161421737,-43.4970655571468,184.844163,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1571048.71276255,5183784.08140783,172.641898570427,-43.4983095439159,175.940102,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1572402.37065978,5184234.9390723,172.658664671157,-43.4943011667918,212.24276,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1573012.79314202,5184541.0930067,172.666229604546,-43.4915667963498,224.167887,0.2,NA,NA,"McGannCPT",197.511780171782,0.217057738584898,198.64481157494,0.205256370217328
1573882.23512931,5183867.65945778,172.676950132367,-43.4976613856718,186.202788,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1575032.11013685,5184218.71586136,172.691188803373,-43.4945397103133,188.690421,0.2,NA,NA,"McGannCPT",197.176645384166,0.217057738584898,198.64481157494,0.205256370217328
1576173.34276748,5184283.81376587,172.70530661175,-43.4939908059682,185.181758,0.2,NA,NA,"McGannCPT",202.494961763418,0.217057738584898,198.64481157494,0.205256370217328
1577086.69618334,5184273.32608004,172.716602589401,-43.4941137950209,198.972557,0.2,NA,NA,"McGannCPT",194.733047818001,0.217057738584898,198.64481157494,0.205256370217328
1577648.13314246,5184640.56862084,172.723561583097,-43.4908240664383,205.020105,0.2,NA,NA,"McGannCPT",206.273775879816,0.217057738584898,198.64481157494,0.205256370217328
1563017.39391367,5183241.43027069,172.542524253219,-43.5028413203386,205.540711,0.2,NA,NA,"McGannCPT",350.729586111807,0.202629769603115,202.125866002814,0.206820130727133
1567063.4970463,5182737.41882244,172.592542804367,-43.5075687639505,217.570783,0.2,NA,NA,"McGannCPT",252.79145330898,0.202629769603115,202.125866002814,0.206820130727133
1568056.34229519,5183148.60221047,172.60484914356,-43.503909545728,189.98212,0.2,NA,NA,"McGannCPT",236.508977403411,0.202629769603115,202.125866002814,0.206820130727133
1569038.12900382,5183283.38977852,172.617001486538,-43.5027372316748,175.010199,0.2,NA,NA,"McGannCPT",217.952861220471,0.202629769603115,202.125866002814,0.206820130727133
1569931.0218274,5183304.83744177,172.628047528891,-43.5025805771833,175.461227,0.2,NA,NA,"McGannCPT",197.847087196812,0.202629769603115,198.64481157494,0.205256370217328
1571126.69519596,5183304.97092998,172.642837695602,-43.5026265311035,181.435097,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1572011.00949073,5183256.27397042,172.653773943489,-43.5030986505036,179.675597,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1572949.82051949,5183603.03155609,172.665404156206,-43.5000109695574,198.222481,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1573932.56983569,5183258.44246307,172.677543518931,-43.5031486284534,179.888544,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1575098.81582494,5183230.5217096,172.6919685997,-43.5034398054508,168.288125,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1576051.06256331,5183310.72143782,172.703751408497,-43.5027487991882,197.126434,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1577035.09817063,5183234.63362786,172.715920575821,-43.5034647974331,185.68855,0.2,NA,NA,"McGannCPT",190.264125665232,0.217057738584898,198.64481157494,0.205256370217328
1578142.64716919,5182888.91706643,172.72960708237,-43.5066109133087,200.632098,0.2,NA,NA,"McGannCPT",183,0.217057738584898,198.64481157494,0.205256370217328
1563146.70187536,5182506.86045619,172.544073968553,-43.5094617792009,225.384591,0.2,NA,NA,"McGannCPT",341.038381745396,0.202629769603115,202.125866002814,0.206820130727133
1565314.7870073,5182098.45331521,172.570869348812,-43.5132428934171,196.902459,0.2,NA,NA,"McGannCPT",286.145976983927,0.202629769603115,202.125866002814,0.206820130727133
1566241.6895116,5182209.8833027,172.582343740716,-43.512282037411,194.066299,0.2,NA,NA,"McGannCPT",265.60615524237,0.202629769603115,202.125866002814,0.206820130727133
1566951.43180781,5182381.30175612,172.591134836972,-43.510770313451,234.884105,0.2,NA,NA,"McGannCPT",251.186600859599,0.202629769603115,198.64481157494,0.205256370217328
1568236.84710602,5182065.34611661,172.607018704556,-43.5136709589879,209.395548,0.2,NA,NA,"McGannCPT",218.66199224064,0.202629769603115,198.64481157494,0.205256370217328
1569000.11633085,5182221.29038257,172.616470734666,-43.5122988906538,175.159661,0.2,NA,NA,"McGannCPT",203.88742399837,0.202629769603115,202.125866002814,0.206820130727133
1570016.86791952,5181984.87450965,172.629036640154,-43.5144691022578,181.909688,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1571062.55093137,5182234.78857171,172.641987300217,-43.5122600924908,192.484385,0.2,NA,NA,"McGannCPT",162.892120019443,0.301033220758108,202.125866002814,0.206820130727133
1572071.85287844,5182266.80542153,172.654475751596,-43.5120102250952,193.920519,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1573051.92538352,5182262.85455319,172.666600709313,-43.5120817974503,194.364532,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1574117.68373327,5182184.89449168,172.679782262891,-43.5128214469754,174.838146,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1575020.48197938,5182221.40352249,172.690953257505,-43.5125234492674,186.095747,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1576047.06910587,5182246.56916313,172.703655137423,-43.5123304770607,190.128925,0.2,NA,NA,"McGannCPT",197.999549251803,0.217057738584898,198.64481157494,0.205256370217328
1577027.63217816,5182297.71198633,172.715788642051,-43.511900776669,175.561848,0.2,NA,NA,"McGannCPT",173.282269077708,0.31164673404789,198.64481157494,0.205256370217328
1578147.2593387,5182238.65146796,172.729638004417,-43.5124661600136,194.353912,0.2,NA,NA,"McGannCPT",198.875271919873,0.217057738584898,198.64481157494,0.205256370217328
1578442.35384294,5182029.03340684,172.733280560679,-43.5143621734556,206.632225,0.2,NA,NA,"McGannCPT",198.613175901535,0.217057738584898,NA,NA
1566237.33835507,5181165.78293174,172.582225054663,-43.5216829559576,205.023852,0.2,NA,NA,"McGannCPT",256.217455993015,0.202629769603115,202.125866002814,0.206820130727133
1567040.72218431,5181095.73909301,172.592161526268,-43.5223495234177,209.740272,0.2,NA,NA,"McGannCPT",236.459031744724,0.202629769603115,198.64481157494,0.205256370217328
1568018.6789738,5181253.90268521,172.604271794545,-43.5209679339005,201.100709,0.2,NA,NA,"McGannCPT",214.853648586555,0.202629769603115,202.125866002814,0.206820130727133
1569094.56261584,5181215.41453835,172.617582001617,-43.5213597836504,212.459856,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1570023.08150779,5181175.08128871,172.629068852073,-43.5217607969514,178.225824,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1570998.63394077,5181325.75370956,172.641148036496,-43.5204426525855,178.190477,0.2,NA,NA,"McGannCPT",162.892120019443,0.301033220758108,202.125866002814,0.206820130727133
1572098.669571,5181343.91074409,172.654760146681,-43.5203210735557,184.152881,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1573141.76634689,5181329.46773936,172.667666075518,-43.5204893627615,166.535565,0.2,NA,NA,"McGannCPT",194.313443036891,0.217057738584898,202.125866002814,0.206820130727133
1574013.2295799,5181310.31065615,172.678448155703,-43.520692688831,193.458209,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1575046.60874923,5181199.82398981,172.691229593493,-43.5217227701951,192.205186,0.2,NA,NA,"McGannCPT",202.235066369533,0.217057738584898,198.64481157494,0.205256370217328
1576112.84233383,5181465.09581993,172.704434529308,-43.519369090691,192.285101,0.2,NA,NA,"McGannCPT",199.545803603217,0.217057738584898,198.64481157494,0.205256370217328
1576744.65681708,5181470.47986,172.712252357703,-43.5193405532062,186.391153,0.2,NA,NA,"McGannCPT",194.315157869042,0.31164673404789,202.125866002814,0.206820130727133
1577962.9583383,5181213.63454049,172.727316300712,-43.5216901739093,177.975006,0.2,NA,NA,"McGannCPT",NA,NA,NA,NA
1578764.64003656,5180834.92886404,172.737221308506,-43.5251233309903,199.137906,0.2,NA,NA,"McGannCPT",200.270243731129,0.217057738584898,198.64481157494,0.205256370217328
1565352.33790346,5180104.1156385,172.571206760011,-43.5312016782369,167.330941,0.2,NA,NA,"McGannCPT",270.867658285824,0.202629769603115,202.125866002814,0.206820130727133
1566417.69026947,5180597.89763419,172.584421549401,-43.5268043415714,177.34399,0.2,NA,NA,"McGannCPT",247.658611446153,0.202629769603115,202.125866002814,0.206820130727133
1567358.68394455,5180161.91124957,172.596039785341,-43.5307717075632,183.571246,0.2,NA,NA,"McGannCPT",221.847386458792,0.202629769603115,198.64481157494,0.205256370217328
1567978.97928874,5180279.40888967,172.603723139201,-43.5297406184536,161.974947,0.2,NA,NA,"McGannCPT",207.548585201717,0.202629769603115,202.125866002814,0.206820130727133
1569274.67348242,5180601.9099128,172.619775917902,-43.5268912506263,194.673126,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1570145.31780678,5180167.60036173,172.630525996285,-43.5308371240494,169.152583,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1571020.47252053,5180193.35040198,172.641357851796,-43.5306397542827,182.593598,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1571824.04808998,5180399.74565868,172.651313190024,-43.5288121147862,202.784722,0.2,NA,NA,"McGannCPT",197,0.202629769603115,216.62368022053,0.254950975679639
1573253.56532933,5179917.97367794,172.668979920735,-43.5332026196032,180.946887,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1573942.82915583,5180252.19175619,172.67752630941,-43.5302176626113,184.289874,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1575376.39563975,5180162.24112527,172.695263254021,-43.5310762495948,183.860726,0.2,NA,NA,"McGannCPT",193.153998905806,0.217057738584898,198.64481157494,0.205256370217328
1575958.0960839,5179973.06465324,172.702453790257,-43.5327985792357,184.414574,0.2,NA,NA,"McGannCPT",198.06690433306,0.217057738584898,198.64481157494,0.205256370217328
1578308.01139466,5180654.08154872,172.731563559873,-43.5267385832011,202.845225,0.2,NA,NA,"McGannCPT",202.151037443642,0.217057738584898,202.125866002814,0.206820130727133
1578885.70451308,5179879.1240535,172.738682262542,-43.5337329838959,180.078803,0.2,NA,NA,"McGannCPT",198.086304346453,0.217057738584898,198.64481157494,0.205256370217328
1559817.14137175,5178617.45261361,172.502596505235,-43.5443100269231,245.63452,0.2,NA,NA,"McGannCPT",369.409909724795,0.202629769603115,198.64481157494,0.205256370217328
1563186.00268222,5179145.18988521,172.544332385112,-43.5397321198224,216.77225,0.2,NA,NA,"McGannCPT",312.169876040029,0.202629769603115,202.125866002814,0.206820130727133
1563592.75097527,5179087.22969519,172.549362897257,-43.5402739443773,204.017852,0.2,NA,NA,"McGannCPT",303.924598335771,0.202629769603115,202.125866002814,0.206820130727133
1566353.09468908,5179331.41254062,172.583543743274,-43.5382048790271,202.592171,0.2,NA,NA,"McGannCPT",242.573749123857,0.202629769603115,198.64481157494,0.205256370217328
1567197.05545169,5179160.79246846,172.593979089004,-43.5397787149229,181.454249,0.2,NA,NA,"McGannCPT",220.865590087014,0.202629769603115,202.125866002814,0.206820130727133
1568587.74195145,5179230.62994142,172.611196057629,-43.5392097268416,173.180839,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1569140.60107789,5179093.48477442,172.618031102391,-43.540467651984,157.583611,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1570047.39842672,5179273.39824829,172.629264874248,-43.538884648196,183.03934,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1571124.10218556,5179315.78065193,172.642593654127,-43.5385454696582,174.773756,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1572074.3273087,5179260.1362579,172.654351822152,-43.539082655712,153.298638,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1573030.66628594,5179254.9311889,172.666188385176,-43.5391646941564,173.711183,0.2,NA,NA,"McGannCPT",197.220296387416,0.217057738584898,198.64481157494,0.205256370217328
1573957.90701408,5179189.60835342,172.677661946833,-43.5397857986056,191.938571,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1574861.86783946,5179355.94064639,172.688858329111,-43.5383191213268,190.599625,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1575916.22321187,5179299.44634917,172.701905695903,-43.5388625707477,178.214891,0.2,NA,NA,"McGannCPT",205.628155192902,0.217057738584898,202.125866002814,0.206820130727133
1579112.80774568,5179253.19768065,172.741468864123,-43.5393753087694,197.866644,0.2,NA,NA,"McGannCPT",183,0.217057738584898,NA,NA
1559777.00845122,5178572.78728226,172.502096428388,-43.5447100263607,244.039064,0.2,NA,NA,"McGannCPT",369.595562910644,0.202629769603115,198.64481157494,0.205256370217328
1563829.70136986,5178622.90666766,172.552264764999,-43.5444662113468,182.00475,0.2,NA,NA,"McGannCPT",291.355902970767,0.202629769603115,198.64481157494,0.205256370217328
1565454.73486411,5177825.14449121,172.572328947766,-43.5517262429513,224.425523,0.2,NA,NA,"McGannCPT",248.624246927046,0.202629769603115,198.64481157494,0.205256370217328
1566126.16242075,5178134.02493907,172.580660295202,-43.5489758799882,183.784949,0.2,NA,NA,"McGannCPT",243.939431724005,0.202629769603115,198.64481157494,0.205256370217328
1566998.49689812,5178084.30164354,172.591456024285,-43.5494626852512,160.119881,0.2,NA,NA,"McGannCPT",223.661103292141,0.202629769603115,198.64481157494,0.205256370217328
1567969.42105005,5177799.67357422,172.603458545054,-43.5520677946415,177.488166,0.2,NA,NA,"McGannCPT",199.110765359931,0.202629769603115,202.125866002814,0.206820130727133
1569000.15621839,5178075.80814334,172.616234629106,-43.549625019161,150.794762,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1570089.57364135,5178174.75266328,172.629726342201,-43.5487785916602,172.868053,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1571130.3902672,5178215.83661531,172.642612980328,-43.5484496710001,165.746449,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1572088.66820386,5178240.93257975,172.654476913647,-43.548260170918,170.231059,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1573141.79700917,5178244.72940825,172.667513891375,-43.548264639016,194.695769,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1574007.23769064,5178289.66193125,172.678229435773,-43.5478907160762,196.958441,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1575037.28906737,5178075.69385966,172.690970656694,-43.549852478945,177.541519,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1575644.3087082,5178198.75438513,172.698490760281,-43.548764494132,184.117727,0.2,NA,NA,"McGannCPT",171,0.31164673404789,202.125866002814,0.206820130727133
1579343.1634164,5178506.46229737,172.744291645674,-43.5461054325705,196.917288,0.2,NA,NA,"McGannCPT",183,0.217057738584898,NA,NA
1563475.62262701,5176979.75634726,172.547771310937,-43.5592437868578,183.821627,0.2,NA,NA,"McGannCPT",270.446583292322,0.202629769603115,202.125866002814,0.206820130727133
1564066.70927691,5177136.91466266,172.555100077293,-43.557857456824,178.521419,0.2,NA,NA,"McGannCPT",261.39177998408,0.202629769603115,202.125866002814,0.206820130727133
1565031.21783449,5177601.58137454,172.567071535833,-43.5537194638925,200.415775,0.2,NA,NA,"McGannCPT",251.70950687334,0.202629769603115,202.125866002814,0.206820130727133
1566285.35181283,5177208.28000707,172.582573393274,-43.5573184769856,185.901924,0.2,NA,NA,"McGannCPT",223.146830218928,0.202629769603115,198.64481157494,0.205256370217328
1567074.09233719,5177281.97664804,172.59234314671,-43.5566901502987,179.789065,0.2,NA,NA,"McGannCPT",212.419080953621,0.202629769603115,202.125866002814,0.206820130727133
1568172.867196,5177198.73720007,172.605941911616,-43.5574873338521,177.334623,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1569030.25370967,5177129.50116205,172.616553194835,-43.5581468299044,170.280879,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1570181.76507933,5177232.07886352,172.630815785026,-43.5572701446957,192.901644,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1570980.13419478,5177338.16920339,172.64070599934,-43.5563463944912,164.5333,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1571963.0662127,5177246.49468729,172.65287068605,-43.5572094316554,181.676894,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1573028.57611069,5177331.42173886,172.666066915437,-43.5564840358087,173.759967,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
1573963.56377536,5177219.64180947,172.67763744468,-43.5575237341359,196.775586,0.2,NA,NA,"McGannCPT",197,0.202629769603115,198.64481157494,0.205256370217328
1574787.90226984,5177441.18221701,172.687853897261,-43.5555572884251,185.479874,0.2,NA,NA,"McGannCPT",182.84873038517,0.31164673404789,198.64481157494,0.205256370217328
1575987.33092005,5177262.08731831,172.702695661401,-43.5572094530135,198.323524,0.2,NA,NA,"McGannCPT",188.802021712548,0.31164673404789,198.64481157494,0.205256370217328
1576340.52897098,5177196.48634105,172.70706573955,-43.5578114178837,192.253176,0.2,NA,NA,"McGannCPT",171,0.31164673404789,NA,NA
1578565.73965565,5177343.40961704,172.73462217003,-43.5565557734764,184.474903,0.2,NA,NA,"McGannCPT",183,0.217057738584898,266.870166096091,0.4
1578853.70288629,5177270.52884937,172.73818456806,-43.5572202201639,174.674382,0.2,NA,NA,"McGannCPT",183,0.217057738584898,NA,NA
1562914.61186752,5175872.32068629,172.540749599079,-43.569187351482,181.535865,0.2,NA,NA,"McGannCPT",265.841894210251,0.202629769603115,202.125866002814,0.206820130727133
1564119.71057307,5176277.92629174,172.555699447534,-43.5655942811763,184.447197,0.2,NA,NA,"McGannCPT",246.759156774648,0.202629769603115,202.125866002814,0.206820130727133
1564532.70393373,5176442.92316547,172.560824130069,-43.5641284194739,181.454126,0.2,NA,NA,"McGannCPT",241.124506829006,0.202629769603115,202.125866002814,0.206820130727133
1566042.69535634,5175727.9427825,172.579476396908,-43.570636360674,189.274166,0.2,NA,NA,"McGannCPT",200.422859873375,0.202629769603115,202.125866002814,0.206820130727133
1566804.15053738,5176117.61762946,172.588929796389,-43.5671620392608,162.031886,0.2,NA,NA,"McGannCPT",197,0.202629769603115,202.125866002814,0.206820130727133
